Region,Country,CountryID,Industry,Edition,Category,ParentID,Subcategory,ProductID,Lowest Level,Modelled,Hierarchy Level,Data Type,DataTypeID,Unit,Unit Multiplier,Current/Constant,Currency Conversion,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030
Western Europe,Finland,240,Countries & Consumers,2014,Population,1552,Population: National Estimates at January 1st,1554,no,no,0,Socio-economic indicators,101,0,1000,,,4730.836,4746.967,4758.088,4771.292,4787.778,4812.15,4841.715,4869.858,4893.748,4910.664,4925.644,4938.602,4954.359,4974.383,4998.478,5029.002,5054.982,5077.912,5098.754,5116.826,5132.32,5147.349,5159.646,5171.302,5181.115,5194.901,5206.295,5219.732,5236.611,5255.58,5276.955,5300.484,5326.314,5351.427,5375.276,5401.267,5426.674,5451.27,5474.383003,5497.437191,5520.413605,5543.288092,5565.965627,5588.434825,5610.614651,5632.454416,5653.87737,5674.772168,5695.074752,5714.718868,5733.570648,5751.645392,5768.843195,5785.176307
Western Europe,France,243,Countries & Consumers,2014,Households and Homes,30448,  Possession of Refrigerator,2508,yes,no,1,Socio-economic indicators,101,% of households,1,,,92.11,93.2,94,94.6,95.1,95.6,96,96.39389,96.73537,97.02086,97.26309,97.47119,97.7,97.8,97.9,98.1,98.1243,98.0344,97.8905,97.7532,97.6831,97.7408,98,98.5,98.82959339,98.91970364,99,99.43,99.65,99.6,99.8,99.81,99.8159886,99.81838418,99.81950215,99.82002121,99.8202498,99.82036659,99.8204165,99.82044445,99.82044445,99.82044445,99.82044445,99.82044445,99.82045004,99.82045116,99.8204525,99.82045411,99.82045604,99.82045836,99.82046002,99.8204618,99.82046365,99.82046556
Western Europe,France,243,Countries & Consumers,2014,Population,1552,Population: National Estimates at January 1st,1554,no,no,0,Socio-economic indicators,101,0,1000,,,53019.005,53271.566,53481.073,53731.387,54028.63,54335,54649.984,54894.854,55157.303,55411.238,55681.78,55966.142,56269.81,56577,56840.661,57110.533,57369.161,57565.008,57752.535,57935.959,58116.018,58298.962,58496.613,58858.198,59266.572,59685.899,60101.841,60505.421,60963.264,61399.733,61795.238,62134.866,62465.709,62791.013,63127.768,63460.768,63808.55445,64147.26799,64477.45376,64799.8232,65115.75609,65425.61347,65729.74838,66028.45389,66322.0149,66610.78993,66895.17995,67175.61013,67452.52341,67726.46074,67997.88736,68267.0954,68534.15982,68798.97909
Western Europe,Germany,212,Countries & Consumers,2014,Households and Homes,30448,  Possession of Refrigerator,2508,yes,no,1,Socio-economic indicators,101,% of households,1,,,90.28,90.6,91,91.2,91.5,91.8,92.1,92.26558,92.46425,92.76299,93.05,93.3,93.5,93.75752,94.05656,94.6,95.3,96.2,97.3,98,98.5,99,99.1,99.2,99.3,99.024,98.8,98.9152,99.1,98.9,99.4,98.6,98.7,97.8,99.1,99.4,99.7,99.7041257,99.78022751,99.79665563,99.81906013,99.84930828,99.86682388,99.88464116,99.90118441,99.913922,99.92533269,99.93496428,99.94267658,99.94899339,99.95389569,99.95748475,99.95992886,99.96129762
Western Europe,Germany,212,Countries & Consumers,2014,Population,1552,Population: National Estimates at January 1st,1554,no,no,0,Socio-economic indicators,101,0,1000,,,78209.026,78110.602,78073.038,78179.662,78397.49,78418.324,78248.407,78008.156,77709.213,77660.533,77780.338,77899.502,78389.735,79112.831,79753.227,80274.564,80974.632,81338.093,81538.603,81817.499,82012.162,82057.379,82037.011,82163.475,82259.54,82290.309,82236.68,82081.671,81900.849,81687.995,81414.906,81167.837,80802.356,80502.257,80351.602,80327.9,80523.7,80767.175,80948.14418,81041.68925,81055.35441,81048.43724,81023.0273,80982.28194,80927.24618,80856.78715,80770.63088,80670.05416,80556.39666,80430.15214,80291.22303,80140.43253,79979.64933,79810.68178
Western Europe,Greece,254,Countries & Consumers,2014,Households and Homes,30448,  Possession of Refrigerator,2508,yes,no,1,Socio-economic indicators,101,% of households,1,,,63.69284619,65.20532109,66.71771798,68.23017421,69.74274578,71.25490864,72.76754292,74.28046047,75.79139723,77.30544577,78.81921312,80.3242075,81.84759139,83.36051516,84.83919067,86.41774304,87.89928648,89.27521719,90.62468196,91.69634096,92.68308199,93.68670623,94.67864164,95.42062733,95.97081154,96.45871074,96.97775245,97.45527082,97.88090114,98.31688005,98.73211342,99.12658512,99.44474557,99.59160199,99.96222422,99.95991099,99.97708317,99.98993255,99.99085616,99.99188766,99.99238114,99.99246276,99.99251632,99.99253727,99.99254248,99.99254514,99.9925461,99.99254639,99.99254652,99.99254657,99.99254658,99.99254659,99.99254659,99.99254659
Western Europe,Greece,254,Countries & Consumers,2014,Population,1552,Population: National Estimates at January 1st,1554,no,no,0,Socio-economic indicators,101,0,1000,,,9269.372,9347.586,9512.332,9584.184,9700.826,9757.874,9821.152,9872.102,9919.5,9949.1,9985.326,10015.863,10058.103,10120.892,10192.911,10319.672,10420.059,10510.996,10595.074,10673.696,10744.649,10808.358,10861.402,10903.757,10934.985,10968.542,10998.903,11037.745,11073.713,11112.113,11143.78,11182.224,11190.654,11183.516,11123.392,11123.034,11062.508,11014.23207,10973.79821,10932.02002,10889.06459,10844.02423,10798.98432,10754.78175,10711.05585,10667.26023,10623.03334,10578.19785,10532.65934,10486.47709,10439.81732,10392.89631,10345.92063,10299.07623
Western Europe,Ireland,264,Countries & Consumers,2014,Households and Homes,30448,  Possession of Refrigerator,2508,yes,no,1,Socio-economic indicators,101,% of households,1,,,92.61774776,93.15218044,93.52521465,94.00315638,94.43174151,94.82410079,95.18314337,95.51157061,95.90810553,96.27945541,96.62771903,96.95479493,97.26246004,97.55233909,97.82594378,98.18308494,98.33966,98.51377,98.73613,98.84776,98.94958,99.04246,99.12716,99.2,99.27484,99.33907,99.404,99.464,99.519,99.571,99.617,99.663,99.706,99.743,99.779,99.808,99.833,99.854,99.87,99.883,99.896,99.9,99.904,99.912,99.9204,99.92788,99.934256,99.9411072,99.94852864,99.95583437,99.96292124,99.96992949,99.97706419,99.98425559
Western Europe,Ireland,264,Countries & Consumers,2014,Population,1552,Population: National Estimates at January 1st,1554,no,no,0,Socio-economic indicators,101,0,1000,,,3260.9,3303.5,3354.7,3392.8,3432.8,3473.2,3498.4,3522.8,3542.046,3534.117,3545.263,3534.85,3515.048,3506.97,3520.977,3547.492,3569.367,3583.154,3597.617,3620.065,3654.955,3693.386,3732.006,3777.565,3832.783,3899.702,3964.191,4028.851,4111.672,4208.156,4312.526,4411.335,4490.03,4542.854,4570.727,4582.769,4600.09649,4622.02996,4646.3875,4672.6786,4700.48265,4729.50687,4759.17395,4789.12853,4818.97895,4848.44229,4877.26766,4905.04633,4931.67163,4957.12983,4981.35241,5004.23861,5025.99629,5046.78641
Western Europe,Italy,273,Countries & Consumers,2014,Households and Homes,30448,  Possession of Refrigerator,2508,yes,no,1,Socio-economic indicators,101,% of households,1,,,74.59482892,76.25249179,77.28853108,78.53177823,79.67142145,81.53629217,82.26151967,83.71197468,84.54080611,85.99126112,87.64892399,88.68496328,90.13541828,90.86064579,91.68947722,92.72551651,93.13993223,94.27957545,95.31561474,95.93723831,96.66246581,97.38286537,98.21449411,98.91294,99.4,99.2,99.4,99.3,99.4,99.2,99.3,99.1,99.2,99.287296,99.349847,99.38064545,99.39058351,99.39058351,99.39058351,99.39058351,99.39058351,99.39058351,99.39356523,99.39654704,99.39773974,99.39917099,99.40088848,99.40294948,99.40482633,99.40648219,99.40823067,99.41004261,99.41187344,99.41365823
Western Europe,Italy,273,Countries & Consumers,2014,Population,1552,Population: National Estimates at January 1st,1554,no,no,0,Socio-economic indicators,101,0,1000,,,55847.553,56063.269,56247.017,56388.48,56479.285,56524.064,56563.031,56565.117,56588.319,56597.823,56594.487,56609.375,56649.201,56694.36,56744.119,56772.923,56821.25,56842.392,56844.408,56844.197,56876.364,56904.379,56909.109,56923.524,56960.692,56993.742,57321.07,57888.245,58462.375,58751.711,59131.287,59619.29,60045.068,60340.328,60626.442,60850.782,61050.97111,61230.6904,61392.29992,61537.5373,61667.95818,61784.9579,61889.84145,61983.75493,62067.72388,62142.68758,62209.52831,62268.98125,62321.58795,62367.7334,62407.71247,62441.71979,62469.93454,62492.603
Western Europe,Netherlands,320,Countries & Consumers,2014,Households and Homes,30448,  Possession of Refrigerator,2508,yes,no,1,Socio-economic indicators,101,% of households,1,,,97,97,97,98,97,98,98,98,98,98,98,97,97,95,97,97,97,97.18181818,97.36363636,97.54545455,97.72727273,97.90909091,98.09090909,98.27272727,98.45454545,98.63636364,98.81818182,98.98024219,99.09881994,99.20896563,99.30955498,99.39931383,99.4767981,99.54300555,99.6022303,99.65466559,99.70068034,99.74086254,99.77607113,99.80714654,99.83446871,99.85844246,99.87947741,99.89795939,99.91421116,99.92848644,99.94102214,99.95203276,99.96170681,99.97020646,99.9776725,99.98423065,99.98999178,99.99505298
Western Europe,Netherlands,320,Countries & Consumers,2014,Population,1552,Population: National Estimates at January 1st,1554,no,no,0,Socio-economic indicators,101,0,1000,,,13814.495,13897.874,13985.526,14091.014,14208.586,14285.829,14339.551,14394.589,14453.833,14529.43,14615.125,14714.948,14805.24,14892.574,15010.445,15129.15,15239.182,15341.553,15424.122,15493.889,15567.107,15654.192,15760.225,15863.95,15987.075,16105.285,16192.572,16258.032,16305.526,16334.21,16357.992,16405.399,16485.787,16574.989,16655.799,16730.348,16802.94198,16872.70547,16935.22028,16994.081,17051.31709,17109.16983,17167.46125,17225.08211,17281.70455,17337.09906,17391.07274,17443.29652,17493.49635,17541.30218,17586.66426,17629.12342,17668.5503,17704.88978
Western Europe,Norway,322,Countries & Consumers,2014,Households and Homes,30448,  Possession of Refrigerator,2508,yes,no,1,Socio-economic indicators,101,% of households,1,,,96.1,96.85,97.35,97.72,97.98148148,98.11728395,98.28703704,98.45679012,98.54166667,98.62654321,98.64351852,98.69444444,98.74537037,98.7962963,98.7962963,98.84722222,98.869,98.8685466,98.89298086,98.90129198,98.90412006,98.912,98.929,98.948,98.963,98.978,98.991,99.003,99.0137,99.0237,99.0328,99.0418,99.053,99.06,99.071,99.08,99.088,99.098,99.106,99.117,99.1275,99.1355,99.1434,99.1501,99.15892,99.167304,99.1752648,99.18321776,99.19118131,99.19939757,99.20749309,99.21553091,99.22358413,99.2316574
Western Europe,Norway,322,Countries & Consumers,2014,Population,1552,Population: National Estimates at January 1st,1554,no,no,0,Socio-economic indicators,101,0,1000,,,4035.202,4051.208,4066.134,4078.9,4092.34,4107.063,4122.511,4134.353,4145.845,4159.187,4175.521,4198.289,4220.686,4233.116,4249.83,4273.634,4299.167,4324.815,4348.41,4369.957,4392.714,4417.599,4445.329,4478.497,4503.436,4524.066,4552.252,4577.457,4606.363,4640.219,4681.134,4737.171,4799.252,4858.199,4920.305,4985.87,5051.275,5109.056,5167.27651,5226.018223,5284.894009,5342.984877,5399.431283,5454.571217,5508.424607,5560.788434,5611.427284,5660.263523,5707.117901,5751.889307,5794.659506,5835.529662,5874.762139,5912.434339
Western Europe,Portugal,337,Countries & Consumers,2014,Households and Homes,30448,  Possession of Refrigerator,2508,yes,no,1,Socio-economic indicators,101,% of households,1,,,66.2,68,70,72.9,74.7,76.9,78.7,80.8,82.3,83.7,85.05,86.56,87.84,89.2,90.74236,92.15,93.10143,93.93737,94.54,95.7,96.1,96.50687,96.83601,97.1,97.32871,97.51619,97.9,98.35,99,99.12365083,99.22562174,99.29859021,99.34835525,99.38580599,99.41250336,99.43148889,99.44534449,99.45526758,99.46239494,99.46754595,99.4712462,99.4739093,99.47582836,99.47720876,99.47820252,99.47891806,99.47943301,99.47980372,99.48007058,99.48026267,99.48040095,99.48050049,99.48057214,99.48062371
Western Europe,Portugal,337,Countries & Consumers,2014,Population,1552,Population: National Estimates at January 1st,1554,no,no,0,Socio-economic indicators,101,0,1000,,,9403.809,9507.536,9608.959,9713.57,9818.98,9883.67,9939.871,9975.859,10016.605,10030.621,10034.846,10025.215,10014.005,9995.995,9970.441,9950.029,9954.958,9974.391,10008.659,10043.693,10084.196,10133.758,10186.634,10249.022,10330.774,10394.669,10444.592,10473.05,10494.672,10511.988,10532.588,10553.339,10563.014,10573.479,10572.721,10542.398,10487.289,10427.301,10369.28671,10313.18576,10258.61954,10205.21724,10152.75575,10101.06365,10050.09104,9998.234708,9945.676464,9892.490861,9838.746508,9784.529199,9729.959282,9675.118843,9620.045521,9564.708994
Western Europe,Spain,236,Countries & Consumers,2014,Households and Homes,30448,  Possession of Refrigerator,2508,yes,no,1,Socio-economic indicators,101,% of households,1,,,81.43908276,85.33840724,88.04114505,90.0239151,91.54024484,92.73725021,93.70610976,94.50633979,95.17841539,95.75082859,96.24420575,96.6738596,97.05137437,97.38570244,97.68385219,97.95138642,98.19279131,98.41172555,98.61116996,98.79363676,98.99162,99.19,99.33,99.47,99.52,99.58,99.73,99.69,99.8,99.8814368,99.92818131,99.95456235,99.96835608,99.97450556,99.97902518,99.9823449,99.98478469,99.98478469,99.98478469,99.98478469,99.98478469,99.98478469,99.98478469,99.98478469,99.98478469,99.98478469,99.98478469,99.98478469,99.98478469,99.98478469,99.98478469,99.98478469,99.98478469,99.98478469
Western Europe,Spain,236,Countries & Consumers,2014,Population,1552,Population: National Estimates at January 1st,1554,no,no,0,Socio-economic indicators,101,0,1000,,,36345.091,36782.49,37160.377,37417.539,37636.201,37844.91,38040.699,38204.159,38352.991,38484.642,38586.591,38675.049,38756.648,38826.297,38874.573,39003.524,39131.966,39246.833,39343.1,39430.933,39525.438,39639.388,39802.827,40049.708,40476.723,41035.271,41827.836,42547.454,43296.335,44009.969,44784.659,45668.938,46239.271,46486.621,46667.175,46818.216,46704.314,46587.83351,46467.90502,46343.93738,46215.54905,46082.73038,45945.73207,45805.01811,45661.2204,45515.02609,45367.21461,45218.57904,45069.86654,44921.74475,44774.76476,44629.39871,44485.98065,44344.72841
Western Europe,Sweden,351,Countries & Consumers,2014,Households and Homes,30448,  Possession of Refrigerator,2508,yes,no,1,Socio-economic indicators,101,% of households,1,,,89.21,91.12,92.3,93.2,94,94.57,95,95.34,95.63333333,95.93,96.17,96.41,96.63,96.86,97.1,97.32,97.53,97.72,97.887,98.055,98.2,98.338,98.48,98.6,98.718,98.8,98.86,98.9,98.95,98.997,99.052,99.11,99.162,99.22,99.276,99.32,99.366,99.4,99.409,99.414,99.414,99.414,99.414,99.414,99.415,99.4152,99.41544,99.415728,99.4160736,99.41648832,99.41678598,99.41710318,99.41743582,99.41777738
Western Europe,Sweden,351,Countries & Consumers,2014,Population,1552,Population: National Estimates at January 1st,1554,no,no,0,Socio-economic indicators,101,0,1000,,,8236.179,8267.116,8284.437,8303.01,8317.937,8323.033,8327.484,8330.573,8342.621,8358.139,8381.515,8414.083,8458.888,8527.036,8590.63,8644.119,8692.013,8745.109,8816.381,8837.496,8844.499,8847.625,8854.322,8861.426,8882.792,8909.128,8940.788,8975.67,9011.392,9047.752,9113.257,9182.927,9256.347,9340.682,9415.57,9482.855,9555.893,9644.383597,9730.829177,9815.741952,9901.258726,9982.877476,10060.70358,10132.87692,10196.96026,10254.70631,10308.87946,10361.15729,10410.64568,10456.93407,10500.29521,10540.66585,10578.02497,10612.52736
Western Europe,Switzerland,191,Countries & Consumers,2014,Households and Homes,30448,  Possession of Refrigerator,2508,yes,no,1,Socio-economic indicators,101,% of households,1,,,89.11947,90.99173,92.4217,93.54942,94.46149,95.21434,95.58834,95.85546,96.12333,96.39195,96.66132,96.93144,97.20231,97.09,98.01829,98.19938,98.41221,98.62607,98.84106,99.10603,99.32019,99.54,99.63679,99.71326,99.77365,99.82133,99.85898,99.8887,99.91216,99.93068,99.9453,99.95683,99.96593,99.97312,99.97879,99.98326,99.98679,99.98958,99.99177,99.99177,99.99177,99.99177,99.99177,99.99177,99.992135,99.99219583,99.99226681,99.99234961,99.99244621,99.99255891,99.99269039,99.99278296,99.99288081,99.99298315
Western Europe,Switzerland,191,Countries & Consumers,2014,Population,1552,Population: National Estimates at January 1st,1554,no,no,0,Socio-economic indicators,101,0,1000,,,6284.029,6278.319,6285.156,6303.573,6335.243,6372.904,6409.713,6427.833,6455.896,6484.834,6523.413,6566.799,6619.973,6673.85,6757.188,6842.768,6907.959,6968.57,7019.019,7062.354,7081.346,7096.465,7123.537,7164.444,7204.055,7255.653,7313.853,7364.148,7415.102,7459.128,7508.739,7593.494,7701.856,7785.806,7870.134,7952.554362,8031.522823,8101.990785,8166.807018,8229.290429,8291.143357,8353.602188,8412.306939,8468.015415,8521.291566,8572.127477,8620.566553,8666.676038,8710.46237,8751.780113,8790.889366,8827.958162,8862.789605,8895.625363
Western Europe,Turkey,368,Countries & Consumers,2014,Households and Homes,30448,  Possession of Refrigerator,2508,yes,no,1,Socio-economic indicators,101,% of households,1,,,55.45804034,58.52183296,61.04370826,64.4564935,67.29626126,70.18295345,72.41198077,74.7200391,76.32252535,77.96787626,79.6573585,81.3922897,83.17403,84.14402,85.13441,86.14564,87.4,89.6,90.8,91.7,92.5,93.2,94,94.7,95.6,96.44808996,97.90407475,97.89105829,98.01231077,98.51635022,98.12,98.07,98.18,98.2,98.4,98.6,98.634,98.702,98.76,98.83,98.87,98.934,99,99.05,99.108,99.1636,99.22232,99.279984,99.3359808,99.39317696,99.45021235,99.50753482,99.56457779,99.62149654
Western Europe,Turkey,368,Countries & Consumers,2014,Population,1552,Population: National Estimates at January 1st,1554,no,no,0,Socio-economic indicators,101,0,1000,,,42135.71621,43091.03008,44053.64287,45031.78415,46028.87611,47039.605,48053.21269,49054.64868,50033.8172,50986.22009,51917.15447,52838.2955,53754.84174,54675.35571,55602.81321,56526.30298,57445.82503,58362.37126,59273.95783,60181.57667,61085.22778,61960.11283,62854.83653,63740.63285,64609.56629,65476.51587,66333.54612,67187.60057,68028.75989,68860.99181,69689.256,70586.256,71517.1,72561.312,73722.988,74724.269,75572.95471,76388.98726,77187.26386,77967.14939,78727.4793,79467.80187,80188.5552,80890.26388,81573.01292,82236.41373,82880.06181,83503.67735,84106.97833,84689.77434,85251.94046,85793.26057,86313.42185,86812.1326
Western Europe,United Kingdom,245,Countries & Consumers,2014,Households and Homes,30448,  Possession of Refrigerator,2508,yes,no,1,Socio-economic indicators,101,% of households,1,,,89.92189,90.84287,92,92.68186,93,93.5999,94,94.51699,95,95.43313,95.88,96.31,96.8,97.165,97.34659882,97.5480369,97.7108114,97.88364392,98.0861933,98.22039379,98.40396511,98.60759119,98.74250505,98.91716244,99.05249985,99.18802243,99.195,99.2188068,99.25770057,99.30693239,99.36184913,99.41679623,99.47018653,99.51886592,99.56323447,99.60368228,99.64053939,99.67414587,99.70477177,99.72459325,99.74210447,99.75626251,99.76698974,99.77582235,99.78284691,99.78838532,99.79284273,99.79638865,99.79920984,99.80281802,99.80614311,99.8093946,99.81278952,99.81611336
Western Europe,United Kingdom,245,Countries & Consumers,2014,Population,1552,Population: National Estimates at January 1st,1554,no,no,0,Socio-economic indicators,101,0,1000,,,56203.016,56183.968,56209.039,56284.863,56343.569,56324.088,56303.194,56362.502,56481.641,56618.895,56743.897,56860.203,56996.45,57156.972,57338.199,57511.594,57649.21,57788.017,57943.472,58094.587,58239.312,58394.596,58579.685,58785.246,58999.781,59233.9,59490.201,59785.236,60171.462,60604.531,61052.26,61541.529,62006.181,62471.264,63024.472,63495.351,63887.988,64301.96189,64720.17725,65142.20336,65566.97181,65992.923,66418.45174,66841.888,67261.94871,67677.65057,68088.02557,68492.11357,68889.12079,69278.22294,69658.88597,70030.87686,70393.98961,70748.29864
